route_id,stop_id,hour_of_night,wait_time_mins,delay_mins,crowd_level,lighting_quality,stop_incident_rate,incident_reports_count,actual_risk_score,risk_label
route_n9,stop_05,0,14.8,3.7,2,2,0.05,0,20,0
route_n4,stop_10,23,17.0,23.4,0,0,0.28,2,96,2
route_n1,stop_04,22,22.5,23.3,2,2,0.04,1,27,0
route_n7,stop_04,5,24.9,12.7,2,2,0.04,0,14,0
route_n7,stop_07,23,11.0,1.2,1,2,0.09,2,39,1
route_n9,stop_05,3,25.8,46.0,2,2,0.05,0,59,1
route_n9,stop_05,22,8.2,3.6,2,2,0.05,0,8,0
route_n7,stop_07,22,9.6,0.1,1,2,0.09,0,20,0
route_n9,stop_05,21,15.0,3.8,2,2,0.05,1,15,0
route_n4,stop_07,1,11.9,0.7,1,2,0.09,1,50,1
route_n12,stop_04,23,26.4,8.2,2,2,0.04,1,27,0
route_n12,stop_11,3,25.0,6.4,0,1,0.19,0,88,2
route_n4,stop_02,23,15.9,6.7,2,1,0.14,1,45,1
route_n12,stop_11,5,23.8,6.2,0,1,0.19,0,53,1
route_n1,stop_05,22,9.9,13.2,2,2,0.05,1,20,0
route_n4,stop_07,3,16.5,16.9,1,2,0.09,1,55,1
route_n9,stop_05,2,15.8,8.9,2,2,0.05,0,42,1
route_n4,stop_07,2,16.8,26.7,1,2,0.09,1,62,1
route_n7,stop_04,3,22.7,36.8,2,2,0.04,0,62,1
route_n9,stop_06,2,15.4,2.0,0,0,0.32,4,96,2
route_n7,stop_08,0,20.9,7.9,0,1,0.22,1,78,2
route_n9,stop_09,21,9.1,2.2,1,2,0.07,0,18,0
route_n12,stop_11,21,21.5,0.3,0,1,0.19,3,61,1
route_n4,stop_10,4,18.4,7.2,0,0,0.28,3,96,2
route_n1,stop_09,0,15.5,20.7,1,2,0.07,0,45,1
route_n9,stop_06,2,6.9,2.8,0,0,0.32,2,96,2
route_n9,stop_09,0,22.4,17.4,1,2,0.07,0,40,1
route_n7,stop_07,21,17.7,12.5,1,2,0.09,2,36,1
route_n12,stop_07,21,17.3,16.0,1,2,0.09,0,23,0
route_n7,stop_07,1,16.8,4.8,1,2,0.09,0,50,1
route_n7,stop_07,23,28.8,24.4,1,2,0.09,0,59,1
route_n12,stop_11,22,14.0,2.5,0,1,0.19,0,48,1
route_n1,stop_09,0,10.3,8.4,1,2,0.07,2,46,1
route_n7,stop_04,21,11.3,0.3,2,2,0.04,0,5,0
route_n7,stop_04,0,22.6,0.5,2,2,0.04,0,22,0
route_n9,stop_05,22,10.9,8.3,2,2,0.05,0,12,0
route_n12,stop_11,2,23.0,9.2,0,1,0.19,0,90,2
route_n4,stop_02,23,18.3,3.1,2,1,0.14,0,39,1
route_n1,stop_05,23,6.7,2.2,2,2,0.05,0,25,0
route_n1,stop_01,21,16.1,7.2,1,2,0.08,1,25,0
route_n12,stop_04,21,26.1,0.0,2,2,0.04,0,9,0
route_n9,stop_12,23,21.8,17.0,1,2,0.06,0,43,1
route_n9,stop_09,23,8.1,0.9,1,2,0.07,2,34,0
route_n12,stop_07,0,21.3,2.2,1,2,0.09,0,34,0
route_n9,stop_05,22,14.9,3.2,2,2,0.05,0,8,0
route_n1,stop_09,1,17.5,10.3,1,2,0.07,0,52,1
route_n1,stop_02,3,8.8,6.8,2,1,0.14,1,67,2
route_n4,stop_10,2,17.6,6.0,0,0,0.28,1,96,2
route_n12,stop_07,21,23.7,21.6,1,2,0.09,0,37,1
route_n7,stop_07,0,14.4,10.7,1,2,0.09,1,45,1
route_n7,stop_07,21,13.9,0.2,1,2,0.09,1,23,0
route_n4,stop_07,22,17.0,3.7,1,2,0.09,0,19,0
route_n4,stop_02,5,17.0,13.5,2,1,0.14,1,32,0
route_n9,stop_05,22,12.1,2.3,2,2,0.05,0,5,0
route_n4,stop_04,0,18.3,1.0,2,2,0.04,0,13,0
route_n4,stop_04,0,16.7,14.8,2,2,0.04,0,23,0
route_n7,stop_04,1,22.5,14.5,2,2,0.04,0,39,1
route_n9,stop_09,0,12.9,8.8,1,2,0.07,0,40,1
route_n4,stop_10,21,10.9,0.4,0,0,0.28,1,73,2
route_n4,stop_10,23,15.0,1.6,0,0,0.28,2,92,2
route_n9,stop_09,0,19.6,10.1,1,2,0.07,2,47,1
route_n12,stop_04,21,19.4,1.5,2,2,0.04,1,12,0
route_n9,stop_12,23,16.6,7.3,1,2,0.06,1,44,1
route_n7,stop_07,21,10.9,5.1,1,2,0.09,0,19,0
route_n12,stop_04,21,13.7,2.2,2,2,0.04,0,7,0
route_n1,stop_09,23,21.3,30.8,1,2,0.07,0,52,1
route_n9,stop_05,21,10.4,12.0,2,2,0.05,0,6,0
route_n7,stop_07,0,16.6,13.3,1,2,0.09,1,54,1
route_n12,stop_04,1,18.8,1.3,2,2,0.04,0,36,1
route_n9,stop_06,2,6.3,1.8,0,0,0.32,2,96,2
route_n4,stop_02,22,10.9,4.4,2,1,0.14,0,30,0
route_n9,stop_06,22,11.4,1.1,0,0,0.32,1,77,2
route_n1,stop_02,21,19.6,24.9,2,1,0.14,0,38,1
route_n9,stop_06,0,16.1,1.8,0,0,0.32,1,88,2
route_n12,stop_07,1,24.8,10.4,1,2,0.09,1,55,1
route_n12,stop_11,21,17.6,2.9,0,1,0.19,1,54,1
route_n9,stop_12,4,18.1,6.6,1,2,0.06,0,53,1
route_n12,stop_04,21,23.5,0.9,2,2,0.04,0,10,0
route_n4,stop_10,0,10.8,5.9,0,0,0.28,1,91,2
route_n9,stop_05,1,8.8,5.0,2,2,0.05,0,35,1
route_n4,stop_07,3,27.7,34.1,1,2,0.09,0,65,2
route_n4,stop_07,1,13.0,0.6,1,2,0.09,0,52,1
route_n7,stop_03,2,34.6,38.2,1,2,0.06,0,77,2
route_n9,stop_12,23,20.8,18.6,1,2,0.06,0,46,1
route_n12,stop_07,2,22.5,5.5,1,2,0.09,0,53,1
route_n4,stop_02,21,21.9,10.1,2,1,0.14,0,35,1
route_n7,stop_07,3,15.7,0.5,1,2,0.09,1,65,2
route_n9,stop_05,0,20.8,35.4,2,2,0.05,0,39,1
route_n9,stop_12,2,19.0,11.7,1,2,0.06,1,53,1
route_n1,stop_01,23,8.3,3.8,1,2,0.08,0,30,0
route_n1,stop_09,1,14.3,7.0,1,2,0.07,0,53,1
route_n4,stop_07,0,17.8,0.7,1,2,0.09,0,28,0
route_n1,stop_01,1,30.0,48.0,1,2,0.08,0,77,2
route_n4,stop_10,21,13.3,0.3,0,0,0.28,0,69,2
route_n12,stop_07,21,20.0,6.9,1,2,0.09,0,30,0
route_n4,stop_10,22,11.9,3.8,0,0,0.28,2,81,2
route_n1,stop_02,22,15.4,19.3,2,1,0.14,4,51,1
route_n12,stop_11,3,22.2,4.4,0,1,0.19,0,76,2
route_n1,stop_01,22,13.2,4.9,1,2,0.08,0,25,0
route_n4,stop_02,5,15.9,4.3,2,1,0.14,3,39,1
route_n7,stop_03,23,15.5,12.6,1,2,0.06,0,39,1
route_n9,stop_05,22,10.9,0.5,2,2,0.05,0,5,0
route_n1,stop_04,2,13.0,3.4,2,2,0.04,0,33,0
route_n4,stop_02,1,13.2,3.8,2,1,0.14,1,54,1
route_n12,stop_11,0,24.2,13.9,0,1,0.19,3,76,2
route_n1,stop_05,0,12.3,2.2,2,2,0.05,1,23,0
route_n1,stop_05,1,15.8,13.3,2,2,0.05,1,43,1
route_n9,stop_05,22,10.5,1.6,2,2,0.05,0,15,0
route_n4,stop_04,5,21.9,12.9,2,2,0.04,0,13,0
route_n7,stop_07,5,17.3,18.5,1,2,0.09,1,38,1
route_n12,stop_04,1,31.5,11.4,2,2,0.04,0,39,1
route_n4,stop_10,22,8.5,2.8,0,0,0.28,2,73,2
route_n12,stop_04,1,10.9,4.2,2,2,0.04,0,36,1
route_n1,stop_02,21,12.6,0.3,2,1,0.14,0,20,0
route_n9,stop_09,21,8.8,2.0,1,2,0.07,3,27,0
route_n9,stop_05,22,16.0,6.9,2,2,0.05,0,9,0
route_n7,stop_07,23,22.8,7.9,1,2,0.09,0,38,1
route_n9,stop_06,3,32.7,45.0,0,0,0.32,1,96,2
route_n1,stop_04,1,16.6,7.9,2,2,0.04,0,40,1
route_n7,stop_08,1,19.3,18.5,0,1,0.22,0,93,2
route_n4,stop_02,23,17.3,7.0,2,1,0.14,1,46,1
route_n9,stop_06,23,9.6,7.5,0,0,0.32,0,88,2
route_n7,stop_07,23,14.9,3.2,1,2,0.09,2,41,1
route_n1,stop_04,5,13.7,3.9,2,2,0.04,0,6,0
route_n12,stop_07,21,17.3,4.1,1,2,0.09,2,30,0
route_n12,stop_04,3,27.3,19.1,2,2,0.04,0,51,1
route_n1,stop_04,0,20.8,29.4,2,2,0.04,0,39,1
route_n1,stop_01,23,12.0,4.2,1,2,0.08,1,36,1
route_n12,stop_11,1,26.8,0.7,0,1,0.19,1,89,2
route_n7,stop_07,0,11.2,7.1,1,2,0.09,0,35,1
route_n12,stop_11,3,24.3,12.3,0,1,0.19,1,91,2
route_n1,stop_09,4,12.7,1.2,1,2,0.07,1,50,1
route_n9,stop_05,23,16.6,14.9,2,2,0.05,0,26,0
route_n4,stop_02,22,17.9,27.3,2,1,0.14,0,44,1
route_n9,stop_09,0,23.6,30.3,1,2,0.07,0,50,1
route_n9,stop_12,4,9.5,1.4,1,2,0.06,0,47,1
route_n1,stop_05,22,11.3,13.5,2,2,0.05,0,7,0
route_n12,stop_04,0,29.4,12.7,2,2,0.04,0,27,0
route_n7,stop_04,0,17.8,6.3,2,2,0.04,0,21,0
route_n9,stop_06,1,20.3,12.1,0,0,0.32,1,96,2
route_n12,stop_11,21,28.4,12.3,0,1,0.19,1,64,1
route_n7,stop_08,1,22.0,10.2,0,1,0.22,3,96,2
route_n9,stop_09,4,6.7,3.0,1,2,0.07,2,54,1
route_n7,stop_04,22,15.7,4.4,2,2,0.04,0,8,0
route_n12,stop_11,22,14.8,5.6,0,1,0.19,1,53,1
route_n4,stop_02,5,17.5,1.4,2,1,0.14,1,28,0
route_n12,stop_04,22,18.1,15.0,2,2,0.04,0,14,0
route_n1,stop_01,3,14.1,17.5,1,2,0.08,0,61,1
route_n7,stop_03,0,19.4,10.4,1,2,0.06,0,39,1
route_n4,stop_02,22,9.4,0.7,2,1,0.14,0,21,0
route_n7,stop_07,3,16.4,14.5,1,2,0.09,2,65,2
route_n7,stop_07,23,17.0,1.3,1,2,0.09,1,43,1
route_n9,stop_05,0,6.7,0.9,2,2,0.05,0,20,0
route_n1,stop_04,23,8.1,7.8,2,2,0.04,2,30,0
route_n7,stop_03,0,15.2,5.4,1,2,0.06,0,37,1
route_n12,stop_11,22,24.3,5.8,0,1,0.19,0,61,1
route_n12,stop_07,23,19.4,1.0,1,2,0.09,0,38,1
route_n9,stop_09,5,11.4,3.7,1,2,0.07,0,22,0
route_n1,stop_02,22,10.1,1.2,2,1,0.14,1,31,0
route_n1,stop_02,1,27.0,48.0,2,1,0.14,0,77,2
route_n12,stop_11,23,29.3,8.6,0,1,0.19,0,66,2
route_n4,stop_10,2,13.9,18.1,0,0,0.28,3,96,2
route_n9,stop_06,21,13.7,2.6,0,0,0.32,1,75,2
route_n9,stop_06,5,15.3,0.6,0,0,0.32,4,83,2
route_n12,stop_11,23,38.9,38.7,0,1,0.19,3,96,2
route_n12,stop_11,22,13.2,2.2,0,1,0.19,1,48,1
route_n4,stop_04,21,11.0,3.6,2,2,0.04,0,5,0
route_n4,stop_07,22,17.3,6.8,1,2,0.09,0,22,0
route_n1,stop_05,0,5.4,0.3,2,2,0.05,0,11,0
route_n9,stop_09,23,21.1,17.3,1,2,0.07,0,47,1
route_n9,stop_06,2,18.0,12.0,0,0,0.32,4,96,2
route_n12,stop_04,23,23.5,3.4,2,2,0.04,0,20,0
route_n1,stop_02,22,5.6,0.4,2,1,0.14,1,29,0
route_n9,stop_06,0,13.9,1.8,0,0,0.32,0,86,2
route_n1,stop_04,1,24.7,35.2,2,2,0.04,0,51,1
route_n1,stop_01,22,15.0,7.5,1,2,0.08,0,26,0
route_n12,stop_11,22,10.5,1.9,0,1,0.19,1,55,1
route_n1,stop_05,21,4.9,0.4,2,2,0.05,0,12,0
route_n4,stop_10,1,17.8,18.3,0,0,0.28,1,96,2
route_n4,stop_02,1,13.1,13.3,2,1,0.14,1,62,1
route_n7,stop_08,23,18.0,5.4,0,1,0.22,2,72,2
route_n12,stop_07,3,28.4,7.1,1,2,0.09,0,53,1
route_n7,stop_07,2,14.9,3.8,1,2,0.09,0,48,1
route_n4,stop_02,0,20.7,11.5,2,1,0.14,1,53,1
route_n7,stop_04,3,26.7,48.0,2,2,0.04,0,62,1
route_n12,stop_04,22,12.6,1.3,2,2,0.04,0,8,0
route_n12,stop_04,21,11.9,5.9,2,2,0.04,0,13,0
route_n1,stop_05,22,8.9,3.6,2,2,0.05,0,5,0
route_n9,stop_09,21,16.7,3.8,1,2,0.07,0,26,0
route_n1,stop_09,0,6.6,3.0,1,2,0.07,0,31,0
route_n12,stop_07,4,24.4,11.3,1,2,0.09,0,58,1
route_n4,stop_04,21,13.1,4.3,2,2,0.04,0,5,0
route_n4,stop_02,21,19.3,5.1,2,1,0.14,1,29,0
route_n1,stop_04,23,7.1,3.8,2,2,0.04,1,24,0
route_n12,stop_07,4,13.3,1.3,1,2,0.09,0,57,1
route_n4,stop_02,23,6.7,0.9,2,1,0.14,1,42,1
route_n12,stop_07,0,22.0,13.0,1,2,0.09,2,53,1
route_n4,stop_10,21,9.9,1.4,0,0,0.28,1,71,2
route_n12,stop_11,22,27.7,7.6,0,1,0.19,1,59,1
route_n7,stop_03,5,17.9,3.2,1,2,0.06,0,18,0
route_n12,stop_11,5,21.5,3.5,0,1,0.19,1,56,1
route_n12,stop_04,21,20.2,4.1,2,2,0.04,1,5,0
route_n1,stop_01,5,6.5,3.0,1,2,0.08,0,16,0
route_n7,stop_03,0,14.6,1.1,1,2,0.06,1,33,0
route_n9,stop_12,3,18.5,5.8,1,2,0.06,0,51,1
route_n1,stop_05,23,16.5,11.3,2,2,0.05,0,26,0
route_n9,stop_06,0,19.6,11.4,0,0,0.32,4,96,2
route_n4,stop_07,0,17.3,3.5,1,2,0.09,1,38,1
route_n9,stop_12,1,10.4,9.6,1,2,0.06,0,49,1
route_n12,stop_04,21,13.7,1.4,2,2,0.04,0,5,0
route_n9,stop_09,21,6.0,1.5,1,2,0.07,0,15,0
route_n1,stop_04,23,7.3,0.2,2,2,0.04,0,13,0
route_n1,stop_04,1,19.6,35.4,2,2,0.04,0,56,1
route_n9,stop_06,22,11.1,1.5,0,0,0.32,1,77,2
route_n1,stop_05,1,12.2,4.0,2,2,0.05,0,39,1
route_n1,stop_05,5,13.2,2.1,2,2,0.05,0,9,0
route_n9,stop_06,21,13.9,0.9,0,0,0.32,0,70,2
route_n7,stop_07,1,27.9,15.9,1,2,0.09,0,58,1
route_n7,stop_07,23,8.6,0.8,1,2,0.09,0,29,0
route_n4,stop_02,3,7.0,2.2,2,1,0.14,1,50,1
route_n1,stop_01,22,13.1,6.7,1,2,0.08,0,26,0
route_n9,stop_05,1,11.1,6.5,2,2,0.05,0,37,1
route_n1,stop_04,2,14.5,19.2,2,2,0.04,0,40,1
route_n12,stop_11,4,17.1,5.3,0,1,0.19,0,79,2
route_n1,stop_05,1,8.8,4.6,2,2,0.05,0,33,0
route_n1,stop_02,0,13.5,10.9,2,1,0.14,2,49,1
route_n7,stop_08,0,14.6,1.3,0,1,0.22,1,72,2
route_n9,stop_05,3,15.7,12.0,2,2,0.05,0,40,1
route_n1,stop_04,0,13.0,6.0,2,2,0.04,0,13,0
route_n7,stop_08,21,14.1,2.0,0,1,0.22,1,55,1
route_n4,stop_04,4,11.4,6.0,2,2,0.04,1,40,1
route_n7,stop_03,1,22.8,32.0,1,2,0.06,0,65,2
route_n7,stop_03,1,31.9,48.0,1,2,0.06,0,74,2
route_n7,stop_07,22,21.1,6.1,1,2,0.09,0,25,0
route_n1,stop_09,1,14.6,8.1,1,2,0.07,1,56,1
route_n1,stop_02,23,11.6,2.7,2,1,0.14,0,37,1
route_n4,stop_10,1,10.6,4.6,0,0,0.28,4,96,2
route_n12,stop_07,21,21.3,4.2,1,2,0.09,1,26,0
route_n12,stop_11,1,22.1,7.1,0,1,0.19,2,90,2
route_n12,stop_07,5,24.1,15.9,1,2,0.09,1,39,1
route_n4,stop_04,21,13.8,3.0,2,2,0.04,0,9,0
route_n12,stop_11,5,19.1,3.0,0,1,0.19,0,56,1
route_n12,stop_07,23,21.2,5.0,1,2,0.09,1,45,1
route_n7,stop_08,3,29.6,28.3,0,1,0.22,1,96,2
route_n1,stop_04,2,12.0,16.4,2,2,0.04,1,49,1
route_n1,stop_01,0,15.2,9.9,1,2,0.08,2,39,1
route_n7,stop_03,1,12.1,6.3,1,2,0.06,0,51,1
route_n7,stop_07,3,19.1,26.6,1,2,0.09,2,70,2
route_n7,stop_04,23,22.3,0.4,2,2,0.04,0,26,0
route_n1,stop_04,23,21.6,21.3,2,2,0.04,1,38,1
route_n12,stop_11,1,14.6,11.2,0,1,0.19,2,90,2
route_n7,stop_04,2,17.3,7.9,2,2,0.04,0,40,1
route_n4,stop_02,2,12.5,10.7,2,1,0.14,2,65,2
route_n7,stop_04,2,21.7,17.2,2,2,0.04,0,47,1
route_n9,stop_12,23,14.4,0.1,1,2,0.06,1,31,0
route_n7,stop_04,2,34.6,32.0,2,2,0.04,0,57,1
route_n1,stop_05,21,11.7,3.8,2,2,0.05,1,10,0
route_n7,stop_03,0,14.6,4.4,1,2,0.06,1,38,1
route_n9,stop_12,21,12.3,1.0,1,2,0.06,0,16,0
route_n4,stop_10,23,12.1,6.0,0,0,0.28,3,92,2
route_n12,stop_04,23,28.2,7.1,2,2,0.04,1,33,0
route_n7,stop_08,23,22.7,5.4,0,1,0.22,1,69,2
route_n9,stop_12,1,18.5,17.7,1,2,0.06,0,54,1
route_n9,stop_05,23,11.2,5.7,2,2,0.05,0,21,0
route_n4,stop_07,23,23.1,33.9,1,2,0.09,0,50,1
route_n1,stop_05,22,7.2,5.9,2,2,0.05,0,5,0
route_n7,stop_07,23,26.6,17.1,1,2,0.09,0,45,1
route_n9,stop_05,22,10.6,0.8,2,2,0.05,0,5,0
route_n4,stop_07,21,11.2,3.3,1,2,0.09,1,21,0
route_n12,stop_11,0,19.2,4.3,0,1,0.19,2,81,2
route_n9,stop_12,1,19.5,13.1,1,2,0.06,0,57,1
route_n4,stop_02,0,15.7,20.5,2,1,0.14,0,45,1
route_n1,stop_01,23,12.5,0.8,1,2,0.08,2,40,1
route_n1,stop_01,23,12.9,0.8,1,2,0.08,1,38,1
route_n9,stop_09,3,27.5,29.6,1,2,0.07,0,70,2
route_n9,stop_12,0,10.7,2.5,1,2,0.06,1,35,1
route_n7,stop_04,23,15.4,11.5,2,2,0.04,0,28,0
route_n4,stop_02,21,12.5,5.1,2,1,0.14,1,22,0
route_n9,stop_12,23,16.4,18.6,1,2,0.06,0,38,1
route_n7,stop_04,23,10.7,1.4,2,2,0.04,1,22,0
route_n7,stop_04,23,17.2,1.4,2,2,0.04,0,21,0
route_n9,stop_05,0,13.9,8.5,2,2,0.05,0,20,0
route_n1,stop_05,0,24.5,30.4,2,2,0.05,0,38,1
route_n4,stop_10,0,8.6,5.6,0,0,0.28,1,84,2
route_n4,stop_07,2,16.2,6.2,1,2,0.09,0,51,1
route_n1,stop_02,2,17.2,14.6,2,1,0.14,0,65,2
route_n9,stop_05,1,30.2,41.6,2,2,0.05,1,67,2
route_n4,stop_04,5,21.4,11.8,2,2,0.04,1,13,0
route_n9,stop_09,21,27.3,35.1,1,2,0.07,0,37,1
route_n9,stop_05,22,15.5,0.1,2,2,0.05,0,5,0
route_n7,stop_08,21,12.8,0.8,0,1,0.22,3,62,1
route_n1,stop_02,1,14.9,14.7,2,1,0.14,1,62,1
route_n9,stop_06,3,16.3,26.8,0,0,0.32,2,96,2
route_n12,stop_11,22,10.0,2.2,0,1,0.19,1,55,1
route_n1,stop_01,4,7.4,1.8,1,2,0.08,0,49,1
route_n4,stop_07,21,11.2,10.1,1,2,0.09,1,23,0
route_n7,stop_03,4,11.6,0.4,1,2,0.06,2,58,1
route_n4,stop_10,23,10.0,4.8,0,0,0.28,1,76,2
route_n4,stop_07,21,8.2,4.6,1,2,0.09,1,27,0
route_n1,stop_02,0,16.1,8.5,2,1,0.14,0,45,1
route_n4,stop_04,22,9.5,8.5,2,2,0.04,0,7,0
route_n9,stop_05,22,14.5,2.8,2,2,0.05,0,12,0
route_n4,stop_04,23,11.8,9.9,2,2,0.04,0,22,0
route_n7,stop_07,2,26.7,13.7,1,2,0.09,0,59,1
route_n7,stop_04,0,24.2,8.2,2,2,0.04,1,30,0
route_n12,stop_11,23,25.0,10.6,0,1,0.19,0,82,2
route_n7,stop_04,0,18.8,3.1,2,2,0.04,0,26,0
route_n4,stop_04,1,6.6,1.4,2,2,0.04,1,39,1
route_n7,stop_08,22,22.6,0.8,0,1,0.22,1,54,1
route_n1,stop_02,23,13.4,2.6,2,1,0.14,1,42,1
route_n7,stop_07,21,22.7,4.5,1,2,0.09,0,21,0
route_n9,stop_05,22,17.3,11.9,2,2,0.05,1,19,0
route_n1,stop_04,1,15.1,18.8,2,2,0.04,0,45,1
route_n12,stop_11,22,29.1,10.1,0,1,0.19,2,62,1
route_n9,stop_05,0,10.3,4.5,2,2,0.05,1,24,0
route_n4,stop_04,1,16.0,8.1,2,2,0.04,0,36,1
route_n4,stop_04,21,8.5,3.3,2,2,0.04,0,6,0
route_n4,stop_07,0,17.9,2.2,1,2,0.09,0,31,0
route_n9,stop_09,22,7.1,0.4,1,2,0.07,0,17,0
route_n9,stop_06,5,10.1,5.8,0,0,0.32,0,75,2
route_n9,stop_12,0,30.3,47.1,1,2,0.06,0,59,1
route_n1,stop_09,2,12.5,2.8,1,2,0.07,0,47,1
route_n1,stop_01,0,10.3,0.5,1,2,0.08,0,32,0
route_n4,stop_07,21,12.7,9.8,1,2,0.09,0,27,0
route_n7,stop_07,0,8.7,3.0,1,2,0.09,0,29,0
route_n4,stop_10,5,19.7,11.5,0,0,0.28,1,80,2
route_n12,stop_07,0,31.8,12.7,1,2,0.09,2,55,1
route_n1,stop_05,2,29.9,45.4,2,2,0.05,0,64,1
route_n9,stop_05,3,13.7,8.2,2,2,0.05,1,42,1
route_n1,stop_01,22,15.5,7.1,1,2,0.08,0,25,0
route_n9,stop_12,22,11.5,4.1,1,2,0.06,1,25,0
route_n12,stop_07,0,22.6,10.4,1,2,0.09,0,43,1
route_n12,stop_11,23,20.1,6.2,0,1,0.19,2,68,2
route_n1,stop_09,2,9.8,3.3,1,2,0.07,0,43,1
route_n9,stop_12,4,15.6,4.6,1,2,0.06,0,53,1
route_n12,stop_07,23,21.6,7.8,1,2,0.09,1,37,1
route_n4,stop_02,22,14.1,10.8,2,1,0.14,0,31,0
route_n4,stop_07,2,17.4,20.7,1,2,0.09,1,62,1
route_n9,stop_06,22,8.6,7.1,0,0,0.32,0,69,2
route_n1,stop_04,2,10.5,1.9,2,2,0.04,0,35,1
route_n12,stop_04,23,18.5,13.3,2,2,0.04,0,27,0
route_n1,stop_05,1,10.2,10.8,2,2,0.05,0,47,1
route_n4,stop_10,21,19.7,14.6,0,0,0.28,3,85,2
route_n12,stop_11,0,31.8,26.3,0,1,0.19,1,90,2
route_n1,stop_04,23,11.5,0.6,2,2,0.04,0,19,0
route_n7,stop_03,0,22.2,17.9,1,2,0.06,1,44,1
route_n9,stop_12,22,15.1,0.2,1,2,0.06,0,21,0
route_n9,stop_06,1,18.4,7.1,0,0,0.32,2,96,2
route_n7,stop_07,3,24.5,12.2,1,2,0.09,0,57,1
route_n4,stop_10,22,14.0,1.0,0,0,0.28,2,77,2
route_n12,stop_07,21,18.0,8.9,1,2,0.09,0,23,0
route_n9,stop_09,21,16.1,0.1,1,2,0.07,0,16,0
route_n7,stop_03,1,12.8,2.9,1,2,0.06,1,54,1
route_n7,stop_08,0,14.1,9.0,0,1,0.22,0,68,2
route_n4,stop_10,0,16.5,13.0,0,0,0.28,2,95,2
route_n4,stop_02,22,13.2,16.2,2,1,0.14,0,33,0
route_n1,stop_09,23,18.4,12.7,1,2,0.07,0,40,1
route_n9,stop_12,0,16.4,11.6,1,2,0.06,0,33,0
route_n1,stop_09,0,11.6,5.2,1,2,0.07,0,38,1
route_n7,stop_03,5,17.3,0.0,1,2,0.06,0,19,0
route_n12,stop_07,21,18.3,0.8,1,2,0.09,1,24,0
route_n12,stop_04,1,14.3,11.9,2,2,0.04,0,42,1
route_n4,stop_10,23,18.0,11.7,0,0,0.28,2,96,2
route_n12,stop_04,23,24.1,5.6,2,2,0.04,2,33,0
route_n12,stop_11,1,24.7,20.5,0,1,0.19,0,94,2
route_n12,stop_04,1,27.2,11.5,2,2,0.04,0,46,1
route_n7,stop_07,5,11.1,0.5,1,2,0.09,1,27,0
route_n12,stop_07,21,13.5,1.4,1,2,0.09,2,30,0
route_n12,stop_04,21,16.7,11.9,2,2,0.04,0,12,0
route_n12,stop_04,1,23.7,20.1,2,2,0.04,0,43,1
route_n1,stop_05,0,21.5,23.4,2,2,0.05,0,38,1
route_n7,stop_04,22,20.2,0.8,2,2,0.04,0,6,0
route_n4,stop_10,21,22.6,30.1,0,0,0.28,3,95,2
route_n1,stop_05,21,10.4,1.5,2,2,0.05,0,5,0
route_n9,stop_09,3,13.3,0.2,1,2,0.07,0,49,1
route_n7,stop_03,22,26.6,38.7,1,2,0.06,0,42,1
route_n7,stop_04,23,11.4,3.4,2,2,0.04,0,14,0
route_n9,stop_05,22,18.8,7.2,2,2,0.05,0,12,0
route_n9,stop_09,23,12.9,2.0,1,2,0.07,0,30,0
route_n9,stop_09,21,18.2,5.6,1,2,0.07,0,32,0
route_n4,stop_07,0,19.8,24.4,1,2,0.09,0,45,1
route_n12,stop_11,21,22.7,2.5,0,1,0.19,2,59,1
route_n7,stop_03,2,17.8,17.3,1,2,0.06,0,54,1
route_n12,stop_07,22,14.3,1.4,1,2,0.09,0,25,0
route_n12,stop_04,0,22.3,10.2,2,2,0.04,0,24,0
route_n9,stop_12,3,11.4,6.4,1,2,0.06,1,51,1
route_n4,stop_07,1,9.5,3.7,1,2,0.09,1,55,1
route_n1,stop_09,0,8.4,3.9,1,2,0.07,0,27,0
route_n4,stop_02,23,7.2,2.0,2,1,0.14,1,42,1
route_n12,stop_04,23,31.3,24.1,2,2,0.04,0,41,1
route_n4,stop_02,1,15.1,7.9,2,1,0.14,2,66,2
route_n9,stop_06,5,7.1,1.8,0,0,0.32,0,71,2
route_n1,stop_05,1,9.8,9.3,2,2,0.05,0,41,1
route_n9,stop_06,0,8.1,4.0,0,0,0.32,3,96,2
route_n1,stop_02,1,18.5,21.3,2,1,0.14,1,73,2
route_n12,stop_04,23,25.5,36.9,2,2,0.04,0,42,1
route_n1,stop_01,21,12.8,3.7,1,2,0.08,3,34,0
route_n1,stop_09,0,12.9,20.5,1,2,0.07,1,42,1
route_n1,stop_04,5,8.9,5.4,2,2,0.04,0,10,0
route_n4,stop_07,22,17.1,1.1,1,2,0.09,1,21,0
route_n4,stop_10,1,21.9,18.3,0,0,0.28,2,96,2
route_n12,stop_04,22,12.2,4.7,2,2,0.04,0,5,0
route_n1,stop_02,0,16.3,10.9,2,1,0.14,0,44,1
route_n7,stop_03,21,20.6,14.3,1,2,0.06,0,25,0
route_n12,stop_07,23,26.6,6.0,1,2,0.09,0,43,1
route_n1,stop_09,1,24.3,36.1,1,2,0.07,1,74,2
route_n1,stop_02,23,16.4,14.4,2,1,0.14,0,49,1
route_n4,stop_04,1,22.1,10.5,2,2,0.04,0,38,1
route_n12,stop_07,2,18.9,14.4,1,2,0.09,2,68,2
